id,accession number,title,who,image,when,date,numTags,whatString,collPage,gallery-id,,,,,,,,,,,,,,,
242240,74.51.2689,Limestone head of a warrior wearing a crested helmet,,http://images.metmuseum.org/CRDImages/gr/original/DP115280.jpg,1000 B.C.-A.D. 1,5th century B.C.?,1,"[""Sculpture"",""Stone"",""Limestone""]",http://www.metmuseum.org/Collections/search-the-collections/242240,171,,,,,,,,,,,,,,,
242336,74.51.2785,Limestone head of a wreathed youth,,http://images.metmuseum.org/CRDImages/gr/original/DP117166.jpg,1000 B.C.-A.D. 1,late 5th-4th century B.C.,1,"[""Sculpture"",""Stone"",""Limestone""]",http://www.metmuseum.org/Collections/search-the-collections/242336,171,,,,,,,,,,,,,,,
242765,74.51.3331,Gold finial ending in a lion's head,,http://images.metmuseum.org/CRDImages/gr/original/DP135985.jpg,1000 B.C.-A.D. 1,5th-4th century B.C.,1,"[""Metal"",""Silver"",""Gold"",""Beads""]",http://www.metmuseum.org/Collections/search-the-collections/242765,171,,,,,,,,,,,,,,,
242995,74.51.3558,Gold and copper alloy bracelet with lion-head finials,,http://images.metmuseum.org/CRDImages/gr/original/DP141966.jpg,1000 B.C.-A.D. 1,5th century B.C.,1,"[""Metal"",""Costume"",""Copper alloy"",""Silver"",""Gold"",""Bronze"",""Gilt"",""Jewelry"",""Bracelets""]",http://www.metmuseum.org/Collections/search-the-collections/242995,171,,,,,,,,,,,,,,,
243451,74.51.4038,Glass head pendant,,http://images.metmuseum.org/CRDImages/gr/original/DP121314.jpg,1000 B.C.-A.D. 1,650â€“550 B.C.,1,"[""Glass"",""Pendants""]",http://www.metmuseum.org/Collections/search-the-collections/243451,171,,,,,,,,,,,,,,,
243760,74.51.4492,Faience amulet in the form of a lion-headed deity,,http://images.metmuseum.org/CRDImages/gr/original/DP121824.jpg,1000 B.C.-A.D. 1,664â€“30 B.C.,1,"[""Metal"",""Clay"",""Silver"",""Gold"",""Glazing"",""Amulets"",""Plant fiber"",""Bast""]",http://www.metmuseum.org/Collections/search-the-collections/243760,171,,,,,,,,,,,,,,,
243889,74.51.5010,Chlorite pendant in the form of the head of an African (known as Ethiopian),,http://images.metmuseum.org/CRDImages/gr/original/DP121849.jpg,1000 B.C.-A.D. 1,9th-8th century B.C.,1,"[""Stone"",""Pendants"",""Chlorite""]",http://www.metmuseum.org/Collections/search-the-collections/243889,171,,,,,,,,,,,,,,,
244073,74.51.5193,Bone pin,,http://images.metmuseum.org/CRDImages/gr/original/DP121078.jpg,A.D. 1-500,ca. 1stâ€“2nd century A.D.,1,"[""Bone"",""Ivory"",""Figures"",""Pins"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/244073,171,,,,,,,,,,,,,,,
244828,75.2.22,Terracotta squat lekythos (oil flask),,http://images.metmuseum.org/CRDImages/gr/original/DP117172.jpg,1000 B.C.-A.D. 1,5th century B.C.,1,"[""Clay"",""Vessels"",""Vases"",""Terracotta"",""Jugs"",""Lekythoi"",""Squat lekythoi""]",http://www.metmuseum.org/Collections/search-the-collections/244828,171,,,,,,,,,,,,,,,
245307,81.10.151,Glass head pendant,,http://images.metmuseum.org/CRDImages/gr/original/DP121093.jpg,1000 B.C.-A.D. 1,5th century B.C.,1,"[""Glass"",""Pendants""]",http://www.metmuseum.org/Collections/search-the-collections/245307,171,,,,,,,,,,,,,,,
245387,81.10.235,Glass double head-shaped bottle,,http://images.metmuseum.org/CRDImages/gr/original/DP117537.jpg,A.D. 1-500,2nd century A.D.,1,"[""Vessels"",""Glass"",""Bottles""]",http://www.metmuseum.org/Collections/search-the-collections/245387,171,,,,,,,,,,,,,,,
245744,91.1.1357,Glass double head-shaped flask,,http://images.metmuseum.org/CRDImages/gr/original/DP107639.jpg,A.D. 1-500,3rd century A.D.,1,"[""Glass"",""Flasks""]",http://www.metmuseum.org/Collections/search-the-collections/245744,171,,,,,,,,,,,,,,,
246741,98.8.29,Terracotta relief plaque with head of Medusa,,http://images.metmuseum.org/CRDImages/gr/original/DP229134.jpg,1000 B.C.-A.D. 1,2nd century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/246741,171,,,,,,,,,,,,,,,
247205,"06.1021.32a, b",Terracotta pyxis with lid (box),,http://images.metmuseum.org/CRDImages/gr/original/DP119912.jpg,1000 B.C.-A.D. 1,late 6th century B.C.,1,"[""Clay"",""Vessels"",""Vases"",""Terracotta"",""Pyxides""]",http://www.metmuseum.org/Collections/search-the-collections/247205,171,,,,,,,,,,,,,,,
247365,06.1021.202,Terracotta oinochoe: chous (jug),,http://images.metmuseum.org/CRDImages/gr/original/DP117199.jpg,1000 B.C.-A.D. 1,ca. 420 B.C.,1,"[""Clay"",""Vessels"",""Vases"",""Terracotta"",""Oinochoai"",""Choes""]",http://www.metmuseum.org/Collections/search-the-collections/247365,171,,,,,,,,,,,,,,,
247991,07.286.113,Marble portrait of a veiled man,,http://images.metmuseum.org/CRDImages/gr/original/DP202802.jpg,A.D. 1-500,mid-3rd century A.D.,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/247991,171,,,,,,,,,,,,,,,
248144,09.221.7,Marble head of a man wearing a laurel wreath,,http://images.metmuseum.org/CRDImages/gr/original/DP147258.jpg,A.D. 1-500,1st century A.D.,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/248144,171,,,,,,,,,,,,,,,
248229,10.130.1400,Cobalt-blue glass cameo,,http://images.metmuseum.org/CRDImages/gr/original/DP143781.jpg,,1st century B.C.â€“3rd century A.D.,1,"[""Sculpture"",""Glass"",""Gems"",""Cameos""]",http://www.metmuseum.org/Collections/search-the-collections/248229,171,,,,,,,,,,,,,,,
248337,10.210.50,Terracotta head of a woman wearing a high headdress,,http://images.metmuseum.org/CRDImages/gr/original/DP114301.jpg,1000 B.C.-A.D. 1,late 5th century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/248337,171,,,,,,,,,,,,,,,
248351,10.210.64,Terracotta head of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP114304.jpg,1000 B.C.-A.D. 1,4th century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/248351,171,,,,,,,,,,,,,,,
248389,10.210.102,Terracotta head of a man,,http://images.metmuseum.org/CRDImages/gr/original/DP114311.jpg,1000 B.C.-A.D. 1,4th century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/248389,171,,,,,,,,,,,,,,,
248393,10.210.106,Terracotta head of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP114314.jpg,1000 B.C.-A.D. 1,late 5th-4th century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/248393,171,,,,,,,,,,,,,,,
248401,10.210.114,Terracotta fragment of a male figure,,http://images.metmuseum.org/CRDImages/gr/original/DP114317.jpg,1000 B.C.-A.D. 1,4th century B.C.,1,"[""Clay"",""Terracotta"",""Figures"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/248401,171,,,,,,,,,,,,,,,
248436,10.210.149,Terracotta head of a man,,http://images.metmuseum.org/CRDImages/gr/original/DP114325.jpg,1000 B.C.-A.D. 1,4th century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/248436,171,,,,,,,,,,,,,,,
248444,10.210.157,Terracotta head of a youth,,http://images.metmuseum.org/CRDImages/gr/original/DP114333.jpg,1000 B.C.-A.D. 1,4th century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/248444,171,,,,,,,,,,,,,,,
248585,11.212.4,"Marble head of a young woman, perhaps a muse",,http://images.metmuseum.org/CRDImages/gr/original/DP166240.jpg,1000 B.C.-A.D. 1,3rd -2nd century B.C.,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/248585,171,,,,,,,,,,,,,,,
248680,12.229.11,Fragment of a terracotta bell-krater (bowl for mixing wine and water),Polygnotos Group,http://images.metmuseum.org/CRDImages/gr/original/DP115802.jpg,1000 B.C.-A.D. 1,ca. 450â€“440 B.C.,1,"[""Clay"",""Vessels"",""Fragments"",""Vases"",""Terracotta"",""Bells"",""Kraters""]",http://www.metmuseum.org/Collections/search-the-collections/248680,171,,,,,,,,,,,,,,,
248714,12.232.15,Fragmentary terracotta statuette of a woman with a kithara,,http://images.metmuseum.org/CRDImages/gr/original/DP122061.jpg,1000 B.C.-A.D. 1,3rd century B.C.,1,"[""Clay"",""Terracotta"",""Figures"",""Chordophones"",""Busts"",""Lyres"",""Box lyres"",""Kitharas""]",http://www.metmuseum.org/Collections/search-the-collections/248714,171,,,,,,,,,,,,,,,
248741,13.115.2,Marble portrait bust of a woman,,http://images.metmuseum.org/CRDImages/gr/original/17238.jpg,A.D. 1-500,ca. A.D. 155â€“165,1,"[""Sculpture"",""Stone"",""Figures"",""Marble"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/248741,171,,,,,,,,,,,,,,,
249157,16.174.46,Bronze fitting decorated with a bust of Neptune,,http://images.metmuseum.org/CRDImages/gr/original/DP124614.jpg,A.D. 1-500,ca. 1st-2nd century A.D.,1,"[""Metal"",""Copper alloy"",""Bronze""]",http://www.metmuseum.org/Collections/search-the-collections/249157,171,,,,,,,,,,,,,,,
249609,17.194.373,Cameo glass cup fragment,,http://images.metmuseum.org/CRDImages/gr/original/DP140697.jpg,,end of 1st century B.Câ€“beginning of 1st century A.D.,1,"[""Sculpture"",""Glass"",""Fragments"",""Drinking vessels"",""Cups"",""Cameos""]",http://www.metmuseum.org/Collections/search-the-collections/249609,171,,,,,,,,,,,,,,,
250655,17.230.131,Marble head of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP114257.jpg,1000 B.C.-A.D. 1,3rdâ€“1st century B.C.,1,"[""Sculpture"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/250655,171,,,,,,,,,,,,,,,
250904,19.192.90,Fragmentary  porphyry  head of a bearded man,,http://images.metmuseum.org/CRDImages/gr/original/DP202796.jpg,A.D. 1-500,2nd or 3rd century A.D.,1,"[""Sculpture"",""Stone"",""Porphyry""]",http://www.metmuseum.org/Collections/search-the-collections/250904,171,,,,,,,,,,,,,,,
250968,20.215,Terracotta gorgoneion antefix (roof tile),,http://images.metmuseum.org/CRDImages/gr/original/DP233548.jpg,1000 B.C.-A.D. 1,2nd half of the 5th century B.C.,1,"[""Clay"",""Terracotta"",""Antefixes""]",http://www.metmuseum.org/Collections/search-the-collections/250968,171,,,,,,,,,,,,,,,
251021,21.72,Glass double head-shaped bottle,,http://images.metmuseum.org/CRDImages/gr/original/DP107356.jpg,A.D. 1-500,3rd century A.D.,1,"[""Vessels"",""Glass"",""Bottles""]",http://www.metmuseum.org/Collections/search-the-collections/251021,171,,,,,,,,,,,,,,,
251037,21.88.11,Marble bust of a man,,http://images.metmuseum.org/CRDImages/gr/original/DP202797.jpg,A.D. 1-500,A.D. 14â€“68,1,"[""Sculpture"",""Stone"",""Figures"",""Marble"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/251037,171,,,,,,,,,,,,,,,
251087,21.88.63,Terracotta pyxis (box),,http://images.metmuseum.org/CRDImages/gr/original/DP1862.jpg,1000 B.C.-A.D. 1,mid-6th century B.C.,1,"[""Clay"",""Vessels"",""Vases"",""Terracotta"",""Pyxides""]",http://www.metmuseum.org/Collections/search-the-collections/251087,171,,,,,,,,,,,,,,,
251220,22.139.42,Garnet ring stone,Apollonios,http://images.metmuseum.org/CRDImages/gr/original/DP143805.jpg,1000 B.C.-A.D. 1,ca. 1st century B.C.,1,"[""Sculpture"",""Gems"",""Intaglios"",""Garnet""]",http://www.metmuseum.org/Collections/search-the-collections/251220,171,,,,,,,,,,,,,,,
251349,23.160.5,Marble head of a woman wearing a diadem,,http://images.metmuseum.org/CRDImages/gr/original/DP117024.jpg,A.D. 1-500,1st or 2nd century A.D.,1,"[""Costume"",""Sculpture"",""Stone"",""Marble"",""Headbands"",""Diadems""]",http://www.metmuseum.org/Collections/search-the-collections/251349,171,,,,,,,,,,,,,,,
251404,23.160.62,Terracotta aryballos (perfume bottle) in the shape of a woman's head,Oxford Class of Head Vases,http://images.metmuseum.org/CRDImages/gr/original/DP117210.jpg,1000 B.C.-A.D. 1,ca. 500 B.C.,1,"[""Clay"",""Vessels"",""Vases"",""Terracotta"",""Aryballoi""]",http://www.metmuseum.org/Collections/search-the-collections/251404,171,,,,,,,,,,,,,,,
251418,23.160.85,"Fragment from a marble head of a man, preserving the nose and mouth",,http://images.metmuseum.org/CRDImages/gr/original/DP202799.jpg,A.D. 1-500,mid-2nd century A.D.,1,"[""Sculpture"",""Fragments"",""Stone"",""Marble""]",http://www.metmuseum.org/Collections/search-the-collections/251418,171,,,,,,,,,,,,,,,
251506,24.97.80,Bone hairpin with bust of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP121062.jpg,A.D. 1-500,2ndâ€“3rd century A.D.,1,"[""Bone"",""Ivory"",""Pins""]",http://www.metmuseum.org/Collections/search-the-collections/251506,171,,,,,,,,,,,,,,,
251511,24.97.85,Terracotta head of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP122065.jpg,1000 B.C.-A.D. 1,3rd-1st century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/251511,171,,,,,,,,,,,,,,,
252377,26.31.455,Terracotta head of a horse,,http://images.metmuseum.org/CRDImages/gr/original/DP145547.jpg,,ca. 11th-8th century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/252377,171,,,,,,,,,,,,,,,
252515,26.60.49,Terracotta head and torso of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP117213.jpg,1000 B.C.-A.D. 1,late 5thâ€“early 4th century B.C.,1,"[""Sculpture"",""Clay"",""Terracotta"",""Statues"",""Figurines"",""Dolls""]",http://www.metmuseum.org/Collections/search-the-collections/252515,171,,,,,,,,,,,,,,,
252572,26.164.7,Terracotta head of a griffin,,http://images.metmuseum.org/CRDImages/gr/original/DP229200.jpg,1000 B.C.-A.D. 1,4th century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/252572,171,,,,,,,,,,,,,,,
252587,26.164.24,Terracotta relief with head of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP145785.jpg,1000 B.C.-A.D. 1,ca. 500â€“450 B.C.,1,"[""Costume"",""Clay"",""Terracotta"",""Masks""]",http://www.metmuseum.org/Collections/search-the-collections/252587,171,,,,,,,,,,,,,,,
252637,26.199.67,Terracotta relief bust of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP114817.jpg,1000 B.C.-A.D. 1,2nd half of the 5th century B.C.,1,"[""Costume"",""Clay"",""Terracotta"",""Masks""]",http://www.metmuseum.org/Collections/search-the-collections/252637,171,,,,,,,,,,,,,,,
252929,27.122.14,Terracotta antefix with the head of Medusa,,http://images.metmuseum.org/CRDImages/gr/original/DP144820.jpg,1000 B.C.-A.D. 1,6th century B.C.,1,"[""Clay"",""Terracotta"",""Antefixes""]",http://www.metmuseum.org/Collections/search-the-collections/252929,171,,,,,,,,,,,,,,,
252978,28.168.2,Terracotta grotesque head,,http://images.metmuseum.org/CRDImages/gr/original/DP231968.jpg,1000 B.C.-A.D. 1,2ndâ€“1st century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/252978,171,,,,,,,,,,,,,,,
253497,35.11.20,Terracotta head of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP101536.jpg,1000 B.C.-A.D. 1,6th century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/253497,171,,,,,,,,,,,,,,,
253616,40.143,Carnelian ring stone,,http://images.metmuseum.org/CRDImages/gr/original/DP143809.jpg,A.D. 1-500,ca. A.D. 208â€“209,3,"[""Sculpture"",""Chalcedony"",""Gems"",""Intaglios"",""Sard""]",http://www.metmuseum.org/Collections/search-the-collections/253616,171,,,,,,,,,,,,,,,
253645,41.160.411,Limestone head of a wreathed youth,,http://images.metmuseum.org/CRDImages/gr/original/DP119970.jpg,1000 B.C.-A.D. 1,5th century B.C.,1,"[""Costume"",""Sculpture"",""Stone"",""Limestone"",""Wreaths""]",http://www.metmuseum.org/Collections/search-the-collections/253645,171,,,,,,,,,,,,,,,
253648,41.160.414,Limestone head of a wreathed youth,,http://images.metmuseum.org/CRDImages/gr/original/DP119971.jpg,1000 B.C.-A.D. 1,5th century B.C.,1,"[""Costume"",""Sculpture"",""Stone"",""Limestone"",""Wreaths""]",http://www.metmuseum.org/Collections/search-the-collections/253648,171,,,,,,,,,,,,,,,
253676,41.160.446,Onyx cameo,,http://images.metmuseum.org/CRDImages/gr/original/DP143813.jpg,,late 1st century B.C.â€“3rd century A.D.,1,"[""Sculpture"",""Chalcedony"",""Gems"",""Cameos"",""Onyx""]",http://www.metmuseum.org/Collections/search-the-collections/253676,171,,,,,,,,,,,,,,,
253711,41.160.483,Moss agate ring stone,,http://images.metmuseum.org/CRDImages/gr/original/DP143817.jpg,A.D. 1-500,ca. 2nd century A.D.,2,"[""Sculpture"",""Chalcedony"",""Gems"",""Intaglios"",""Agate""]",http://www.metmuseum.org/Collections/search-the-collections/253711,171,,,,,,,,,,,,,,,
254195,41.162.28,Terracotta oinochoe (jug) in the form of a woman's head,,http://images.metmuseum.org/CRDImages/gr/original/DP117223.jpg,1000 B.C.-A.D. 1,ca. 500 B.C.,1,"[""Clay"",""Vessels"",""Vases"",""Terracotta"",""Oinochoai""]",http://www.metmuseum.org/Collections/search-the-collections/254195,171,,,,,,,,,,,,,,,
254207,41.162.40,Terracotta oinochoe (jug) in the form of a woman's head,Canessa Class of Head Vases,http://images.metmuseum.org/CRDImages/gr/original/DP117225.jpg,1000 B.C.-A.D. 1,ca. 460â€“450 B.C.,1,"[""Clay"",""Vessels"",""Vases"",""Terracotta"",""Oinochoai""]",http://www.metmuseum.org/Collections/search-the-collections/254207,171,,,,,,,,,,,,,,,
254436,41.162.266,Terracotta relief head of a woman,,http://images.metmuseum.org/CRDImages/gr/original/DP114824.jpg,1000 B.C.-A.D. 1,mid-5th century B.C.,1,"[""Costume"",""Clay"",""Terracotta"",""Masks""]",http://www.metmuseum.org/Collections/search-the-collections/254436,171,,,,,,,,,,,,,,,
254757,53.5.32,Terracotta bust of a female figure,,http://images.metmuseum.org/CRDImages/gr/original/DP114727.jpg,1000 B.C.-A.D. 1,6thâ€“5th century B.C.,1,"[""Clay"",""Terracotta"",""Figures"",""Busts""]",http://www.metmuseum.org/Collections/search-the-collections/254757,171,,,,,,,,,,,,,,,
254839,55.129.2,Bronze bust of a Silenus,,http://images.metmuseum.org/CRDImages/gr/original/DP20782.jpg,A.D. 1-500,ca. A.D. 50-125,1,"[""Metal"",""Copper alloy"",""Bronze""]",http://www.metmuseum.org/Collections/search-the-collections/254839,171,,,,,,,,,,,,,,,
254874,56.171.16,Terracotta neck-amphora (jar),London  76,http://images.metmuseum.org/CRDImages/gr/original/DP115331.jpg,1000 B.C.-A.D. 1,ca. 570â€“560 B.C.,1,"[""Clay"",""Vessels"",""Vases"",""Terracotta"",""Amphorae"",""Neck amphorae""]",http://www.metmuseum.org/Collections/search-the-collections/254874,171,,,,,,,,,,,,,,,
255435,1972.118.124,Terracotta head of a young man,,http://images.metmuseum.org/CRDImages/gr/original/DP114338.jpg,1000 B.C.-A.D. 1,4th century B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/255435,171,,,,,,,,,,,,,,,
256823,X.378,Bronze steelyard weight,,http://images.metmuseum.org/CRDImages/gr/original/DP2088.jpg,A.D. 1-500,ca. 2ndâ€“3rd century A.D.,1,"[""Metal"",""Copper alloy"",""Bronze"",""Weights""]",http://www.metmuseum.org/Collections/search-the-collections/256823,171,,,,,,,,,,,,,,,
241026,74.51.1471,Terracotta male head,,http://images.metmuseum.org/CRDImages/gr/original/GR309_74.51.1471.jpg,2000-1000 B.C.,ca. 1200â€“1050 B.C.,1,"[""Clay"",""Terracotta""]",http://www.metmuseum.org/Collections/search-the-collections/241026,173,,,,,,,,,,,,,,,
241097,74.51.1541,Terracotta statuette of woman with bird face,,http://images.metmuseum.org/CRDImages/gr/original/DT11735.jpg,2000-1000 B.C.,ca. 1450â€“1200 B.C.,1,"[""Sculpture"",""Clay"",""Terracotta"",""Statues"",""Figurines""]",http://www.metmuseum.org/Collections/search-the-collections/241097,173,,,,,,,,,,,,,,,
